"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location"
"2018","175223","FM Property LLC","Submitted","833-857 W Fulton Market","60607",,"true","NEAR WEST SIDE","Multifamily Housing","58,734","1900","1","6,220",,"4,980,237.1","11,218,078.9",,,,"275.8","438","270.5","428.7","1,424.4","24.3","41.87399385","-87.651678","POINT (-87.651678 41.87399385)"
"2018","255943","Wicker Park Connection","Exempt","1640 W Division St","60622",,"true","WEST TOWN",,"167,696",,"1","2,436",,,,,,,,,,,,,"41.90422","-87.67412","POINT (-87.67412 41.90422)"
"2018","250046","Jones Colleg-CPS","Submitted","600 S State St","60605","1.0","false","LOOP","K-12 School","143,342","1968","1",,"1","13,380,717.6","11,947,728.7",,,,"176.7","348.9","177.5","349.8","2,860.7","20","41.874294","-87.627664","POINT (-87.627664 41.874294)"
"2018","260025","457 BRE Rock SH Autunm Green Wright Campus","Submitted","4239 N. Oak Park Ave","60634","3.0","false","DUNNING","Senior Care Community","128,542","2017","1","3,666","41","4,517,767.8","6,919,999.8",,,,"89","154.9","88.1","154.1","1,119.1","8.7","41.95763212","-87.79758332","POINT (-87.79758332 41.95763212)"
"2018","242655","10 E. Delaware Condominium Association","Not Submitted","10 E Delaware Pl","60611","0.0","false","NEAR NORTH SIDE",,"449,653",,"1","4,029",,,,,,,,,,,,,"41.89939252","-87.62790258","POINT (-87.62790258 41.89939252)"
"2018","252080","400 West Ontario Condominium Association","Submitted","400 W Ontario St.","60654","4.0","false","NEAR NORTH SIDE","Multifamily Housing","227,267","1999","1","4,900","72","4,268,224.3","11,390,549.4",,,,"68.9","105.2","66.4","101.5","1,315.1","5.8","41.89336089","-87.63899223","POINT (-87.63899223 41.89336089)"
"2018","159099","Sofitel Chicago Water Tower","Submitted","20 East Chestnut","60611","1.0","false","NEAR NORTH SIDE","Hotel","377,000","2002","1","8,946","15","24,832,177.7","30,544,897.8",,,,"146.9","269.5","146.8","268.9","5,753.6","15.3","41.89869734","-87.62731284","POINT (-87.62731284 41.89869734)"
"2018","252294","Reside on Wellington","Submitted","510-24 West Wellington Ave","60657","3.0","false","LAKE VIEW","Multifamily Housing","72,000","1949","1","1,921","63","952,268.7","6,269,600.1",,,,"100.3","128.5","97.2","125.3","491.4","6.8","41.93653853","-87.64219914","POINT (-87.64219914 41.93653853)"
"2018","101850","One East Wacker","Submitted","One East Wacker Drive","60601","4.0","false","LOOP","Office","688,275","1962","1","17,714","79","17,915,292.9","33,997,380.4",,,,"75.4","124.7","75","123.4","4,786.2","7","41.88653035","-87.62754249","POINT (-87.62754249 41.88653035)"
"2018","252261","301 N. Austin Blvd","Submitted","301 N. Austin Blvd","60644","4.0","false","AUSTIN","Multifamily Housing","51,000","1924","1","1,463","82","65,304.3","4,241,586.8",,,,"84.4","90.9","85","91.5","236.2","4.6","41.88585168","-87.77478341","POINT (-87.77478341 41.88585168)"
"2018","101960","Chicago Cultural Center","Submitted","78 E. Washington St.","60602","3.0","false","LOOP","Other - Entertainment/Public Assembly","240,000","1897","1","7",,"10,449,785.7","1,080,910",,,,"48","126.6","47.5","125.2","1,795.9","7.5","41.88386579","-87.62497275","POINT (-87.62497275 41.88386579)"
"2018","109413","550 W. Surf","Submitted","550 W. Surf","60657","3.5","false","LAKE VIEW","Multifamily Housing","100,000","1898","1","3,840","78","1,674,046.6","8,064,154.7",,,,"97.4","131.5","96","130.1","706.8","7.1","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","254569","Aurelien","Not Submitted","833 N Clark St","60610","0.0","false","Near North Side",,"474,500",,"1","9,251",,,,,,,,,,,,,"41.90412113","-87.63142484","POINT (-87.63142484 41.90412113)"
"2018","175255","420 W MELROSE ST","Not Submitted","420 W MELROSE ST","60657","0.0","false","LAKE VIEW",,"57,405",,"1","1,651",,,,,,,,,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","241550","Lofts At Museum Park Condominium Association","Submitted","1305 S. Michigan Ave.","60605","2.5","false","NEAR SOUTH SIDE","Multifamily Housing","271,348","2004","1","7,981","53","7,979,525","15,057,986.6",,,,"84.9","140.6","82.1","135.7","2,127.3","7.8","41.86563137","-87.62406952","POINT (-87.62406952 41.86563137)"
"2018","231297","1000 Adams CA","Submitted","1000 W. Adams Street","60607","3.0","false","NEAR WEST SIDE","Multifamily Housing","185,669","1999","1","7,320","64","5,226,634.7","8,198,099.9",,,,"72.3","125.2","71.8","122.8","1,305","7","41.87952802","-87.65241652","POINT (-87.65241652 41.87952802)"
"2018","254072","Green Street Lofts","Submitted","400 S Green Street","60607","4.0","false","Near West Side","Multifamily Housing","120,000","1890","1","1,976","82","2,815,248","4,178,795.7",,,,"58.3","102.3","55.7","98","690.3","5.8","41.8842525","-87.63245","POINT (-87.63245 41.8842525)"
"2018","172765","The Oaks","Submitted","820 South Park Terrace","60605","2.5","false","LOOP","Multifamily Housing","157,844","1979","1","157","56","3,159,793.5","11,635,058.2",,,,"93.7","133.4","94.5","134.3","1,143.7","7.2","41.86863212","-87.62730687","POINT (-87.62730687 41.86863212)"
"2018","103593","St. Edmund's Tower","Not Submitted","6145 S MICHIGAN AVE","60637","0.0","false","WASHINGTON PARK",,"69,832",,"1","2,043",,,,,,,,,,,,,"41.78046327","-87.6053081","POINT (-87.6053081 41.78046327)"
"2018","251602","Otoole Elementary -CPS","Exempt","6550 S Seeley Ave","60636",,"true","WEST ENGLEWOOD",,"96,700",,"1","854",,,,,,,,,,,,,"41.7745103","-87.67580793","POINT (-87.67580793 41.7745103)"
"2018","175198","Gunnison Street Lofts Condo Assoc","Submitted","4840 N Broadway St","60640","3.0","false","UPTOWN","Multifamily Housing","58,000","1930","1","3,640","66","796,302.8","2,964,822.3",,,,"64.8","92.1","65.5","92.2","290","5","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2018","242188","Sterling Private Residences","Submitted","345 North LaSalle Drive","60654","1.5","false","NEAR NORTH SIDE","Multifamily Housing","502,000","2001","1","21,858","31","15,584,449.9","35,276,436.5",,,,"101.3","160.7","101.4","159.2","4,466.4","8.9","41.888412","-87.632465","POINT (-87.632465 41.888412)"
"2018","159123","(IL500) - 1516 N State Pkwy Condo","Submitted","1516 N. State Pkwy.","60616","4.0","false","NEAR NORTH SIDE","Multifamily Housing","144,000","1972","1","2,681","88","3,093,588.7","5,599,190",,,,"60.4","101","59.5","99","812.1","5.6","41.90998274","-87.62925728","POINT (-87.62925728 41.90998274)"
"2018","251505","Hawthorne El-CPS","Submitted","3319 N Clifton Ave","60657","2.5","false","LAKE VIEW","K-12 School","71,199","1954","1","2,407","51","1,434,952.8","4,249,253",,,,"79.8","119.1","77","116.1","464.4","6.5","41.94231102","-87.65755857","POINT (-87.65755857 41.94231102)"
"2018","175679","240 N. Ashland","Submitted","240 N. Ashland","60607","4.0","false","NEAR WEST SIDE","Office","81,887","1900","1","152","86","1,733,869.9","1,056,600",,,,"34.1","72.8","32.8","69.7","344.6","4.2","41.88655482","-87.66760406","POINT (-87.66760406 41.88655482)"
"2018","159537","DT Chicago Magnificent Mile, IL","Submitted","300 E Ohio Street","60611","4.0","false","NEAR NORTH SIDE","Hotel","421,989","2008","1","19,772","74","20,778,902.6","13,150,127",,,,"80.4","170.6","78.4","166.5","4,155.3","9.8","41.89279565","-87.61980652","POINT (-87.61980652 41.89279565)"
"2018","117313","4848 N Central dba Jefferson Court Conominiums","Submitted","4848 N Central Ave","60657","4.0","false","JEFFERSON PARK","Multifamily Housing","64,800","1992","1","1,758","96","742,662.7","3,333,884.5",,,,"62.9","86.1","62.9","85.5","300.6","4.6","41.97200414","-87.75756578","POINT (-87.75756578 41.97200414)"
"2018","251606","WardRyerson-CPS","Submitted","646 N LAWNDALE AVE","60624","1.0","false","HUMBOLDT PARK","K-12 School","114,019","1889","1","969","25","2,053,697.1","11,493,606.8",,,,"118.8","156.3","114.3","151.6","952.1","8.4","41.89330854","-87.71906152","POINT (-87.71906152 41.89330854)"
"2018","251426","Haley Elemen-CPS","Submitted","11411 S Eggleston Ave","60628","1.5","false","ROSELAND","K-12 School","101,294","1979","1","1,174","36","3,155,782","5,125,900.4",,,,"81.8","140.4","79.1","136.6","797.3","7.9","41.68638717","-87.63335829","POINT (-87.63335829 41.68638717)"
"2018","101724","Tribune Tower","Exempt","435 N Michigan Ave","60611",,"true","NEAR NORTH SIDE",,"919,420",,"1","6,853",,,,,,,,,,,,,"41.89029185","-87.62406414","POINT (-87.62406414 41.89029185)"
"2018","235438","Thorndale Beach North Condominium Association","Submitted","5901 N Sheridan Rd","60660","4.0","false","EDGEWATER","Multifamily Housing","242,688","1950","1","6,375","81","9,873,434.1",,,,,"40.7","113.9","39.9","111.6","1,642.6","6.8","41.98934226","-87.65478392","POINT (-87.65478392 41.98934226)"
"2018","175383","Chicago Metropolitan Housing Development Corporation","Submitted","5152-5178 S. King Dr.","60615","2.5","false","WASHINGTON PARK","Multifamily Housing","58,656","1915","1","1,896","60","349,815.3","4,508,551.6",,,,"82.8","97.4","83.1","97.4","297.7","5.1","41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2018","251612","Otis Element-CPS","Submitted","525 N Armour St","60622","2.0","false","WEST TOWN","K-12 School","94,414","1889","1","629","43","1,900,226.1","6,814,107.2",,,,"92.3","132.1","88.1","127.8","678.1","7.2","41.89131447","-87.6654786","POINT (-87.6654786 41.89131447)"
"2018","251248","Skybridge CA","Submitted","737 W. Washington Street","60661","4.0","false","NEAR WEST SIDE","Multifamily Housing","876,000","2003","1","13,687","85","15,928,331.7","31,535,797.8",,,,"54.2","88.7","52.7","87.1","4,324.9","4.9","41.883111","-87.646771","POINT (-87.646771 41.883111)"
"2018","239695","(IL579) - 1550 Condo Association","Submitted","1550 N. Lake Shore Drive","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","360,258","1960","1","6,890","76","3,196,412.8","28,529,567.9",,,,"88.1","108","89.2","108.6","2,047.1","5.7","41.9109805","-87.62673635","POINT (-87.62673635 41.9109805)"
"2018","251480","Morton Eleme-CPS","Submitted","431 N Troy St","60612","3.5","false","HUMBOLDT PARK","K-12 School","71,504","1967","1","1,229","79","1,849,670.1",,,,,"25.9","72.4","26","72.7","307.7","4.3","41.88926685","-87.70478609","POINT (-87.70478609 41.88926685)"
"2018","101958","17 N. State LLC","Submitted","17 N. State Street","60602","4.0","false","LOOP","Office","409,072","1914","1","5,556","65","16,109,901.3","13,203,530",,,,"71.7","144.2","69.6","141.1","3,381.4","8.3","41.8825726","-87.6277938","POINT (-87.6277938 41.8825726)"
"2018","229826","Waldorf Astoria","Submitted","11 E Walton","60611","1.0","false","NEAR NORTH SIDE","Hotel","668,071","2006","1","18,660","47","30,537,782.1","40,383,172",,,,"106.2","191.5","106.4","191.1","7,225.3","10.8","41.89977386","-87.62764315","POINT (-87.62764315 41.89977386)"
"2018","175695","Le Cordon Bleu College of Culinary Arts","Exempt","361 W CHESTNUT ST","60610",,"true","NEAR NORTH SIDE",,"80,400",,"1","442",,,,,,,,,,,,,"41.89797629","-87.63836984","POINT (-87.63836984 41.89797629)"
"2018","255758","Key Elementary School Main Building","Exempt","517 N Parkside Ave","60644",,"true","Austin",,"60,000",,"1",,,,,,,,,,,,,,"41.88511","-87.76714","POINT (-87.76714 41.88511)"
"2018","103696","111 South Wacker","Submitted","111 South Wacker","60606","4.0","false","LOOP","Office","1,248,730","2004","1","12,587","71","77,412,445.5",,,,,"62","173.6","60.8","170.1","12,878.7","10.3","41.880335","-87.636667","POINT (-87.636667 41.880335)"
"2018","175185","Jeffery Building Inc.","Submitted","1949 - 1959 E. 71st Street","60649","2.0","false","SOUTH SHORE","Multifamily Housing","52,193","1935","1","3,362","50","788,730.9","4,277,294.7",,,,"97.1","128.4","94.8","125.4","358.4","6.9","41.76259226","-87.57231648","POINT (-87.57231648 41.76259226)"
"2018","252041","Bookstore","Submitted","970 East 58th Street","60637","1.0","false","HYDE PARK","Retail Store","50,162","1902","1","1,338","22","2,947,879.3",,"4,024,973.7",,,"139","261.1","139.2","260.9","757.7","15.1","41.789588","-87.602326","POINT (-87.602326 41.789588)"
"2018","173757","C(IL292) - Oakdale Towers","Submitted","431 W. Oakdale","60657","4.0","false","LAKE VIEW","Multifamily Housing","136,304","1927","1","1,387","82","1,150,791.9","8,308,617.1",,,,"69.4","87.6","70.6","88.9","632.8","4.6","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","140901","2800 North Orchard Condominium Association","Submitted","2800 N. Orchard St.","60657","3.5","false","LAKE VIEW","Multifamily Housing","96,262","1978","1","1,997","80","1,767,016.8","4,931,981.9",,,,"69.6","105.2","68","103.4","555.9","5.8","41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)"
"2018","252090","Talbott Hotel","Submitted","20 east delaware place","60611","3.5","false","NEAR NORTH SIDE","Hotel","103,743","1927","1",,"71","3,821,272.8","5,725,411",,,,"92","161.1","92.6","161.5","939.8","9.1","41.89939112","-87.62752266","POINT (-87.62752266 41.89939112)"
"2018","238850","100 Bellevue Place","Submitted","100 East Bellevue Place","60611","3.5","false","NEAR NORTH SIDE","Multifamily Housing","350,600","1970","1","11,191","76","6,862,170","22,723,983.2",,,,"84.4","122.9","81.8","118.8","2,348.6","6.7","41.90191981","-87.62566874","POINT (-87.62566874 41.90191981)"
"2018","252320","Newberry Park Apartments","Submitted","1355 South Blue Island","60608","4.0","false","NEAR WEST SIDE","Multifamily Housing","93,000","1994","3","2,720","80","1,625,702.1","5,932,265.4",,,,"81.3","115.9","81.7","115.2","585.5","6.3","41.86418499","-87.65572916","POINT (-87.65572916 41.86418499)"
"2018","242605","850 Dewitt Place Condominiums","Submitted","850 N Dewitt Place","60611","3.5","false","NEAR NORTH SIDE","Multifamily Housing","263,000","1957","1","7,112","73","3,702,293","18,281,208.4",,,,"83.6","112.4","84.5","112.7","1,586.9","6","41.89825692","-87.62073242","POINT (-87.62073242 41.89825692)"
"2018","129245","Millworks","Submitted","2011 West Belmont","60618","4.0","false","NORTH CENTER","Multifamily Housing","62,664","1994","1","1,375","85","1,148,052.4","1,942,199.9",,,,"49.3","83.8","48.1","82.6","294.2","4.7","41.94672055","-87.70319673","POINT (-87.70319673 41.94672055)"
"2018","116122","4520 N CLARENDON AVE","Not Submitted","4520 N CLARENDON AVE","60640","0.0","false","UPTOWN",,"94,503",,"1","2,344",,,,,,,,,,,,,"41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2018","160399","Cityfront Place","Submitted","400 North McClurg","60611","4.0","false","NEAR NORTH SIDE","Multifamily Housing","474,551","1991","1","15,846","65","13,244,551.5","22,245,961.5",,,,"74.8","127.4","74.2","125.6","3,385","7.1","41.88919665","-87.61813032","POINT (-87.61813032 41.88919665)"
"2018","156576","Rice Building","Submitted","815 W Van Buren","60607","4.0","false","NEAR WEST SIDE","Office","80,610","1910","1","1,771","88","911,331.6","3,075,397.5",,,,"49.5","71.7","49.8","72.1","315","3.9","41.87638333","-87.64804242","POINT (-87.64804242 41.87638333)"
"2018","254159","3205 W. Carmen Ave.","Submitted","3205 W Carmen Ave.","60625","3.0","false","Albany Park","College/University","65,850","2006","1","251",,"3,264,604","890,748.4",,,,"63.1","153","63.9","154.6","590.4","9","41.8842525","-87.63245","POINT (-87.63245 41.8842525)"
"2018","101890","8890","Submitted","345 E. Superior","60611","2.0","false","NEAR NORTH SIDE","College/University","370,800","1974","1","5,171",,"22,332,635.3","21,220,434.5",,,,"117.5","228.7","118.4","229.8","4,842.5","13.1","41.89544928","-87.61831774","POINT (-87.61831774 41.89544928)"
"2018","101876","55 E Jackson Blvd","Submitted","55 E Jackson Blvd","60604","1.5","false","LOOP","Office","451,233","1963","1","10,426","26","28,065,235.4","30,118,844.4",,,,"128.9","244.2","129.5","244.8","6,268.8","13.9","41.8780063","-87.62558458","POINT (-87.62558458 41.8780063)"
"2018","134790","The Loftrium","Submitted","819 S Wabash Ave","60605","2.0","false","LOOP","Office","95,800","1912","1","1,726","39","7,410,632",,,,,"77.4","216.6","77.4","216.6","1,232.9","12.9","41.87141289","-87.6251142","POINT (-87.6251142 41.87141289)"
"2018","256433","Siegel Hall","Not Submitted","3301 South Dearborn","60616","0.0","false","DOUGLAS","College/University","63,711","1957","1","4,688",,"3,006,275.7",,"6,902,442",,,"155.5","262.5",,,"958.4","15","41.842325","-87.62715344","POINT (-87.62715344 41.842325)"
"2018","156942","Burton-Judson Courts","Submitted","1005 East 60TH Street","60637","3.5","false","WOODLAWN","Residence Hall/Dormitory","201,402","1931","1",,"73","3,749,634.5",,"11,191,361.8",,,"74.2","119","75.3","120.5","1,366.9","6.8","41.78528948","-87.60016256","POINT (-87.60016256 41.78528948)"
"2018","103745","900 North Michigan","Submitted","900 North Michigan","60611",,"true","NEAR NORTH SIDE","Mixed Use Property","2,136,748","1989","1","71,504",,"151,334,176.1","44,920,241.7",,,,"91.8","220.4","91.2","218.5","27,562.5","12.9","41.89920885","-87.62650606","POINT (-87.62650606 41.89920885)"
"2018","250048","Kennedy High-CPS","Submitted","6325 W 56th St","60638","3.0","false","GARFIELD RIDGE","K-12 School","345,406","1957","1","3,351","68","9,810,339.4","9,183,194.6",,,,"55","107.4","53.8","105.9","2,119.9","6.1","41.79020209","-87.77942169","POINT (-87.77942169 41.79020209)"
"2018","118332","840 North Michigan Ave","Submitted","840 North Michigan Ave","60611","1.0","false","NEAR NORTH SIDE","Retail Store","87,135","1992","1","639","3","10,323,023.1","16,430",,,,"118.7","331.9","118.7","331.9","1,718.3","19.7","41.89814046","-87.62411775","POINT (-87.62411775 41.89814046)"
"2018","101862","101 North Wacker","Submitted","101 North Wacker Drive","60606","4.0","false","LOOP","Office","663,093","1980","1","6,537","67","49,975,222.8","1,978,294.8",,,,"78.4","214.2","77.5","212","8,419.2","12.7","41.88356984","-87.6364138","POINT (-87.6364138 41.88356984)"
"2018","255010","Fletcher Jones Audi","Submitted","949 N Elston Ave","60642","2.0","false","West Town","Automobile Dealership","243,000","2016","1","5,960",,"10,758,087.2","10,496,185.4",,,,"87.5","169.3","85.7","167.4","2,347.3","9.7","41.89962673","-87.65662412","POINT (-87.65662412 41.89962673)"
"2018","250065","SULZER LIBRARY","Submitted","4455 N. Lincoln Ave.","60618","3.0","false","LINCOLN SQUARE","Library","83,000","1985","1","640",,"3,132,651.7","3,212,586.1",,,,"76.4","146.3","76.6","146.5","691.8","8.3","41.96277128","-87.68440214","POINT (-87.68440214 41.96277128)"
"2018","250081","Alfreda Barnett Duster Apartments","Submitted","150 S. CAMPBELL","60612","3.0","false","NEAR WEST SIDE","Multifamily Housing","100,282","1967","1","3,540","65","1,801,935.2","7,433,983",,,,"92.1","128.1","92.9","128.3","694.6","6.9","41.87887705","-87.68954239","POINT (-87.68954239 41.87887705)"
